date,home_team,away_team,home_score,away_score,tournament,country,neutral
2019-06-11,Belarus,Northern Ireland,0,1,European Championship qual,Belarus,False
2019-06-11,Andorra,France,0,4,European Championship qual,Andorra,False
2019-06-11,Germany,Estonia,8,0,European Championship qual,Germany,False
2019-06-11,Italy,Bosnia and Herzegovina,2,1,European Championship qual,Italy,False
2019-06-11,Liechtenstein,Finland,0,2,European Championship qual,Liechtenstein,False
2019-06-11,Russia,Cyprus,1,0,European Championship qual,Russia,False
2019-06-11,Iceland,Turkey,2,1,European Championship qual,Iceland,False
2019-06-11,Greece,Armenia,2,3,European Championship qual,Greece,False
2019-06-11,Azerbaijan,Slovakia,1,5,European Championship qual,Azerbaijan,False
2019-06-11,Albania,Moldova,2,0,European Championship qual,Albania,False
2019-06-11,Kazakhstan,San Marino,4,0,European Championship qual,Kazakhstan,False
2019-06-12,Morocco,Gambia,0,1,Friendly,Morocco,False
2019-06-13,Egypt,Tanzania,1,0,Friendly,Egypt,False
2019-06-14,Mauritania,Madagascar,3,1,Friendly,Morocco,True
2019-06-14,Cameroon,Mali,1,1,Friendly,Qatar,True
2019-06-14,Brazil,Bolivia,3,0,Copa America,Brazil,False
2019-06-15,Indonesia,Vanuatu,6,0,Friendly,Indonesia,False
2019-06-15,Ghana,South Africa,0,0,Friendly,United Arab Emirates,True
2019-06-15,DR Congo,Kenya,1,1,Friendly,Spain,True
2019-06-15,Uganda,Ivory Coast,1,0,Friendly,United Arab Emirates,True
2019-06-15,Canada,Martinique,4,0,CONCACAF Championship,United States,True
2019-06-15,Mexico,Cuba,7,0,CONCACAF Championship,United States,True
2019-06-15,Colombia,Argentina,2,0,Copa America,Brazil,True
2019-06-15,Peru,Venezuela,0,0,Copa America,Brazil,True
2019-06-16,Paraguay,Qatar,2,2,Copa America,Brazil,True
2019-06-16,Egypt,Guinea,3,1,Friendly,Egypt,False
2019-06-16,Tanzania,Zimbabwe,1,1,Friendly,Egypt,True
2019-06-16,Morocco,Zambia,2,3,Friendly,Morocco,False
2019-06-16,Senegal,Nigeria,1,0,Friendly,Egypt,True
2019-06-16,Algeria,Mali,3,2,Friendly,Qatar,True
2019-06-16,Costa Rica,Nicaragua,4,0,CONCACAF Championship,Costa Rica,False
2019-06-16,Haiti,Bermuda,2,1,CONCACAF Championship,Costa Rica,True
2019-06-16,Uruguay,Ecuador,4,0,Copa America,Brazil,True
2019-06-17,Chile,Japan,4,0,Copa America,Brazil,True
2019-06-17,Tunisia,Burundi,2,1,Friendly,Tunisia,False
2019-06-17,El Salvador,Curaçao,1,0,CONCACAF Championship,Jamaica,True
2019-06-17,Jamaica,Honduras,3,2,CONCACAF Championship,Jamaica,False
2019-06-18,Benin,Mauritania,3,1,Friendly,Morocco,True
2019-06-18,United States,Guyana,4,0,CONCACAF Championship,United States,False
2019-06-18,Panama,Trinidad and Tobago,2,0,CONCACAF Championship,United States,True
2019-06-18,Brazil,Venezuela,0,0,Copa America,Brazil,False
2019-06-18,Peru,Bolivia,3,1,Copa America,Brazil,True
2019-06-19,Colombia,Qatar,1,0,Copa America,Brazil,True
2019-06-19,Ivory Coast,Zambia,4,1,Friendly,United Arab Emirates,True
2019-06-19,Mexico,Canada,3,1,CONCACAF Championship,United States,True
2019-06-19,Martinique,Cuba,3,0,CONCACAF Championship,United States,True
2019-06-19,Argentina,Paraguay,1,1,Copa America,Brazil,True
2019-06-20,Japan,Uruguay,2,2,Copa America,Brazil,True
2019-06-20,Costa Rica,Bermuda,2,1,CONCACAF Championship,United States,True
2019-06-20,Haiti,Nicaragua,2,0,CONCACAF Championship,United States,True
2019-06-21,Egypt,Zimbabwe,1,0,African Nations Cup,Egypt,False
2019-06-21,El Salvador,Jamaica,0,0,CONCACAF Championship,United States,True
2019-06-21,Curaçao,Honduras,1,0,CONCACAF Championship,United States,True
2019-06-21,Chile,Ecuador,2,1,Copa America,Brazil,True
2019-06-22,Uganda,DR Congo,2,0,African Nations Cup,Egypt,True
2019-06-22,Guinea,Madagascar,2,2,African Nations Cup,Egypt,True
2019-06-22,Nigeria,Burundi,1,0,African Nations Cup,Egypt,True
2019-06-22,United States,Trinidad and Tobago,6,0,CONCACAF Championship,United States,False
2019-06-22,Panama,Guyana,4,2,CONCACAF Championship,United States,True
2019-06-22,Brazil,Peru,5,0,Copa America,Brazil,False
2019-06-22,Venezuela,Bolivia,3,1,Copa America,Brazil,True
2019-06-23,Argentina,Qatar,2,0,Copa America,Brazil,True
2019-06-23,Algeria,Kenya,2,0,African Nations Cup,Egypt,True
2019-06-23,Senegal,Tanzania,2,0,African Nations Cup,Egypt,True
2019-06-23,Morocco,Namibia,1,0,African Nations Cup,Egypt,True
2019-06-23,Canada,Cuba,7,0,CONCACAF Championship,United States,True
2019-06-23,Mexico,Martinique,3,2,CONCACAF Championship,United States,True
2019-06-23,Colombia,Paraguay,1,0,Copa America,Brazil,True
2019-06-24,Ecuador,Japan,1,1,Copa America,Brazil,True
2019-06-24,Ivory Coast,South Africa,1,0,African Nations Cup,Egypt,True
2019-06-24,Angola,Tunisia,1,1,African Nations Cup,Egypt,True
2019-06-24,Mali,Mauritania,4,1,African Nations Cup,Egypt,True
2019-06-24,Haiti,Costa Rica,2,1,CONCACAF Championship,United States,True
2019-06-24,Bermuda,Nicaragua,2,0,CONCACAF Championship,United States,True
2019-06-24,Uruguay,Chile,1,0,Copa America,Brazil,True
2019-06-25,Benin,Ghana,2,2,African Nations Cup,Egypt,True
2019-06-25,Cameroon,Guinea-Bissau,2,0,African Nations Cup,Egypt,True
2019-06-25,Honduras,El Salvador,4,0,CONCACAF Championship,United States,True
2019-06-25,Curaçao,Jamaica,1,1,CONCACAF Championship,United States,True
2019-06-26,Egypt,DR Congo,2,0,African Nations Cup,Egypt,False
2019-06-26,Uganda,Zimbabwe,1,1,African Nations Cup,Egypt,True
2019-06-26,Nigeria,Guinea,1,0,African Nations Cup,Egypt,True
2019-06-26,United States,Panama,1,0,CONCACAF Championship,United States,False
2019-06-26,Guyana,Trinidad and Tobago,1,1,CONCACAF Championship,United States,True
2019-06-27,Kenya,Tanzania,3,2,African Nations Cup,Egypt,True
2019-06-27,Madagascar,Burundi,1,0,African Nations Cup,Egypt,True
2019-06-27,Algeria,Senegal,1,0,African Nations Cup,Egypt,True
2019-06-27,Brazil,Paraguay,0,0,Copa America,Brazil,False
2019-06-28,South Africa,Namibia,1,0,African Nations Cup,Egypt,True
2019-06-28,Mali,Tunisia,1,1,African Nations Cup,Egypt,True
2019-06-28,Morocco,Ivory Coast,1,0,African Nations Cup,Egypt,True
2019-06-28,Argentina,Venezuela,2,0,Copa America,Brazil,True
2019-06-28,Chile,Colombia,0,0,Copa America,Brazil,True
2019-06-29,Cameroon,Ghana,0,0,African Nations Cup,Egypt,True
2019-06-29,Benin,Guinea-Bissau,0,0,African Nations Cup,Egypt,True
2019-06-29,Angola,Mauritania,0,0,African Nations Cup,Egypt,True
2019-06-29,Haiti,Canada,3,2,CONCACAF Championship,United States,True
2019-06-29,Costa Rica,Mexico,1,1,CONCACAF Championship,United States,True
2019-06-29,Peru,Uruguay,0,0,Copa America,Brazil,True
2019-06-30,Egypt,Uganda,2,0,African Nations Cup,Egypt,False
2019-06-30,DR Congo,Zimbabwe,4,0,African Nations Cup,Egypt,True
2019-06-30,Madagascar,Nigeria,2,0,African Nations Cup,Egypt,True
2019-06-30,Guinea,Burundi,2,0,African Nations Cup,Egypt,True
2019-06-30,United States,Curaçao,1,0,CONCACAF Championship,United States,False
2019-06-30,Jamaica,Panama,1,0,CONCACAF Championship,United States,True
2019-07-01,Morocco,South Africa,1,0,African Nations Cup,Egypt,True
2019-07-01,Senegal,Kenya,3,0,African Nations Cup,Egypt,True
2019-07-01,Algeria,Tanzania,3,0,African Nations Cup,Egypt,True
2019-07-01,Ivory Coast,Namibia,4,1,African Nations Cup,Egypt,True
2019-07-02,Ghana,Guinea-Bissau,2,0,African Nations Cup,Egypt,True
2019-07-02,Mauritania,Tunisia,0,0,African Nations Cup,Egypt,True
2019-07-02,Benin,Cameroon,0,0,African Nations Cup,Egypt,True
2019-07-02,Mali,Angola,1,0,African Nations Cup,Egypt,True
2019-07-02,Mexico,Haiti,1,0,CONCACAF Championship,United States,True
2019-07-02,Brazil,Argentina,2,0,Copa America,Brazil,False
2019-07-03,United States,Jamaica,3,1,CONCACAF Championship,United States,False
2019-07-03,Peru,Chile,3,0,Copa America,Brazil,True
2019-07-05,Senegal,Uganda,1,0,African Nations Cup,Egypt,True
2019-07-05,Benin,Morocco,1,1,African Nations Cup,Egypt,True
2019-07-06,Egypt,South Africa,0,1,African Nations Cup,Egypt,False
2019-07-06,Nigeria,Cameroon,3,2,African Nations Cup,Egypt,True
2019-07-06,Argentina,Chile,2,1,Copa America,Brazil,True
2019-07-07,India,Tajikistan,2,4,Friendly tournament,India,False
2019-07-07,DR Congo,Madagascar,2,2,African Nations Cup,Egypt,True
2019-07-07,Algeria,Guinea,3,0,African Nations Cup,Egypt,True
2019-07-07,United States,Mexico,0,1,CONCACAF Championship,United States,False
2019-07-07,Brazil,Peru,3,1,Copa America,Brazil,False
2019-07-08,Syria,North Korea,5,2,Friendly tournament,India,True
2019-07-08,Ghana,Tunisia,1,1,African Nations Cup,Egypt,True
2019-07-08,Ivory Coast,Mali,1,0,African Nations Cup,Egypt,True
2019-07-08,New Caledonia,Eastern Samoa,5,0,Pacific Games,Samoa,True
2019-07-08,Fiji,Tahiti,2,1,Pacific Games,Samoa,True
2019-07-08,Samoa,Papua New Guinea,0,6,Pacific Games,Samoa,False
2019-07-08,Solomon Islands,Tuvalu,13,0,Pacific Games,Samoa,True
2019-07-10,Tajikistan,Syria,2,0,Friendly tournament,India,True
2019-07-10,Nigeria,South Africa,2,1,African Nations Cup,Egypt,True
2019-07-10,Senegal,Benin,1,0,African Nations Cup,Egypt,True
2019-07-10,New Caledonia,Solomon Islands,2,0,Pacific Games,Samoa,True
2019-07-10,Papua New Guinea,Vanuatu,2,0,Pacific Games,Samoa,True
2019-07-10,Fiji,Eastern Samoa,9,0,Pacific Games,Samoa,True
2019-07-10,Tahiti,Tuvalu,7,0,Pacific Games,Samoa,True
2019-07-11,Tunisia,Madagascar,3,0,African Nations Cup,Egypt,True
2019-07-11,Algeria,Ivory Coast,1,1,African Nations Cup,Egypt,True
2019-07-12,New Caledonia,Fiji,1,0,Pacific Games,Samoa,True
2019-07-12,Tahiti,Solomon Islands,3,0,Pacific Games,Samoa,True
2019-07-12,Samoa,Tonga,2,0,Pacific Games,Samoa,False
2019-07-12,Eastern Samoa,Tuvalu,1,1,Pacific Games,Samoa,True
2019-07-13,India,North Korea,2,5,Friendly tournament,India,False
2019-07-14,Algeria,Nigeria,2,1,African Nations Cup,Egypt,True
2019-07-14,Senegal,Tunisia,1,0,African Nations Cup,Egypt,True
2019-07-15,North Korea,Tajikistan,1,0,Friendly tournament,India,True
2019-07-15,New Caledonia,Tahiti,3,0,Pacific Games,Samoa,True
2019-07-15,Vanuatu,Tonga,14,0,Pacific Games,Samoa,True
2019-07-15,Fiji,Tuvalu,10,1,Pacific Games,Samoa,True
2019-07-15,Solomon Islands,Eastern Samoa,13,0,Pacific Games,Samoa,True
2019-07-16,India,Syria,1,1,Friendly tournament,India,False
2019-07-17,Nigeria,Tunisia,1,0,African Nations Cup,Egypt,True
2019-07-18,Reunion,Maldives,4,0,Indian Ocean Games,Mauritius,True
2019-07-18,Mauritius,Seychelles,1,1,Indian Ocean Games,Mauritius,False
2019-07-18,Mayotte,Comoros,2,0,Indian Ocean Games,Mauritius,True
2019-07-18,New Caledonia,Tuvalu,11,0,Pacific Games,Samoa,True
2019-07-18,Samoa,Vanuatu,0,11,Pacific Games,Samoa,False
2019-07-18,Fiji,Solomon Islands,4,4,Pacific Games,Samoa,True
2019-07-18,Tahiti,Eastern Samoa,8,1,Pacific Games,Samoa,True
2019-07-18,Papua New Guinea,Tonga,8,0,Pacific Games,Samoa,True
2019-07-19,North Korea,Tajikistan,1,0,Friendly tournament,India,True
2019-07-19,Algeria,Senegal,1,0,African Nations Cup,Egypt,True
2019-07-20,Comoros,Maldives,3,0,Indian Ocean Games,Mauritius,True
2019-07-20,Madagascar,Seychelles,0,0,Indian Ocean Games,Mauritius,True
2019-07-20,Reunion,Mayotte,1,0,Indian Ocean Games,Mauritius,True
2019-07-20,Fiji,Papua New Guinea,1,1,Pacific Games,Samoa,True
2019-07-22,Mayotte,Maldives,3,1,Indian Ocean Games,Mauritius,True
2019-07-22,Mauritius,Madagascar,1,1,Indian Ocean Games,Mauritius,False
2019-07-22,Comoros,Reunion,1,0,Indian Ocean Games,Mauritius,True
2019-07-22,Djibouti,Somalia,1,0,Friendly,Djibouti,False
2019-07-24,Mauritius,Mayotte,1,0,Indian Ocean Games,Mauritius,False
2019-07-24,Reunion,Seychelles,4,0,Indian Ocean Games,Mauritius,True
2019-07-26,Mayotte,Seychelles,3,1,Indian Ocean Games,Mauritius,True
2019-07-28,Mauritius,Reunion,1,1,Indian Ocean Games,Mauritius,False
2019-07-30,Iraq,Lebanon,1,0,West Asian Championship,Iraq,False
2019-07-30,Palestine,Yemen,1,0,West Asian Championship,Iraq,True
2019-08-02,Lebanon,Syria,2,1,West Asian Championship,Iraq,True
2019-08-02,Iraq,Palestine,2,1,West Asian Championship,Iraq,False
2019-08-04,Kuwait,Saudi Arabia,2,1,West Asian Championship,Iraq,True
2019-08-04,Bahrain,Jordan,1,0,West Asian Championship,Iraq,True
2019-08-05,Lebanon,Palestine,0,0,West Asian Championship,Iraq,True
2019-08-05,Syria,Yemen,1,1,West Asian Championship,Iraq,True
2019-08-07,Jordan,Kuwait,1,1,West Asian Championship,Iraq,True
2019-08-07,Bahrain,Saudi Arabia,0,0,West Asian Championship,Iraq,True
2019-08-08,Yemen,Lebanon,2,1,West Asian Championship,Iraq,True
2019-08-08,Iraq,Syria,0,0,West Asian Championship,Iraq,False
2019-08-10,Bahrain,Kuwait,1,0,West Asian Championship,Iraq,True
2019-08-10,Jordan,Saudi Arabia,3,0,West Asian Championship,Iraq,True
2019-08-11,Palestine,Syria,4,3,West Asian Championship,Iraq,True
2019-08-11,Iraq,Yemen,2,1,West Asian Championship,Iraq,False
2019-08-11,St Vincent & Grenadines,Trinidad and Tobago,1,0,Friendly,St Vincent & Grenadines,False
2019-08-14,Iraq,Bahrain,0,1,West Asian Championship,Iraq,False
2019-08-14,Dominican Republic,Guatemala,0,0,Friendly,Dominican Republic,False
2019-08-18,Sint Maarten,Anguilla,2,0,Friendly,Sint Maarten,False
2019-08-25,Saint Kitts and Nevis,Antigua and Barbuda,3,0,Friendly,Saint Kitts and Nevis,False
2019-08-27,Saint Kitts and Nevis,Antigua and Barbuda,4,3,Friendly,Saint Kitts and Nevis,False
2019-08-28,Oman,Yemen,1,0,Friendly,Oman,False
2019-08-29,Taiwan,Guam,3,0,Friendly,Taiwan,False
2019-08-30,China,Myanmar,4,1,Friendly,China,False
2019-08-30,Malaysia,Jordan,0,1,Friendly,Malaysia,False
2019-08-30,United Arab Emirates,Dominican Republic,4,0,Friendly,Bahrain,True
2019-08-30,Belize,St Vincent & Grenadines,1,1,Friendly,Belize,False
2019-08-31,United Arab Emirates,Sri Lanka,5,1,Friendly,Bahrain,True
2019-09-01,Belize,St Vincent & Grenadines,1,0,Friendly,Belize,False
2019-09-04,Burundi,Tanzania,1,1,World Cup qualifier,Burundi,False
2019-09-04,Mauritius,Mozambique,0,1,World Cup qualifier,Mauritius,False
2019-09-04,Djibouti,Eswatini,2,1,World Cup qualifier,Djibouti,False
2019-09-04,Ethiopia,Lesotho,0,0,World Cup qualifier,Ethiopia,False
2019-09-04,Liberia,Sierra Leone,3,1,World Cup qualifier,Liberia,False
2019-09-04,Sao Tome and Principe,Guinea-Bissau,0,1,World Cup qualifier,Sao Tome and Principe,False
2019-09-04,Burkina Faso,Libya,1,0,Friendly,Morocco,True
2019-09-04,Equatorial Guinea,South Sudan,1,1,World Cup qualifier,Sudan,True
2019-09-04,Eritrea,Namibia,1,2,World Cup qualifier,Eritrea,False
2019-09-05,Japan,Paraguay,2,0,Friendly,Japan,False
2019-09-05,Philippines,Syria,2,5,World Cup and Asian Cup qual,Philippines,False
2019-09-05,Indonesia,Malaysia,2,3,World Cup and Asian Cup qual,Indonesia,False
2019-09-05,India,Oman,1,2,World Cup and Asian Cup qual,India,False
2019-09-05,North Korea,Lebanon,2,0,World Cup and Asian Cup qual,North Korea,False
2019-09-05,Qatar,Afghanistan,6,0,World Cup and Asian Cup qual,Qatar,False
2019-09-05,Mongolia,Myanmar,1,0,World Cup and Asian Cup qual,Mongolia,False
2019-09-05,Georgia,South Korea,2,2,Friendly,Turkey,True
2019-09-05,Thailand,Vietnam,0,0,World Cup and Asian Cup qual,Thailand,False
2019-09-05,Taiwan,Jordan,1,2,World Cup and Asian Cup qual,Taiwan,False
2019-09-05,Sri Lanka,Turkmenistan,0,2,World Cup and Asian Cup qual,Sri Lanka,False
2019-09-05,Cambodia,Hong Kong,1,1,World Cup and Asian Cup qual,Cambodia,False
2019-09-05,Singapore,Yemen,2,2,World Cup and Asian Cup qual,Singapore,False
2019-09-05,Tajikistan,Kyrgyzstan,1,0,World Cup and Asian Cup qual,Tajikistan,False
2019-09-05,Bahrain,Iraq,1,1,World Cup and Asian Cup qual,Bahrain,False
2019-09-05,Kuwait,Nepal,7,0,World Cup and Asian Cup qual,Kuwait,False
2019-09-05,Saudi Arabia,Mali,1,1,Friendly,Saudi Arabia,False
2019-09-05,Palestine,Uzbekistan,2,0,World Cup and Asian Cup qual,Palestine,False
2019-09-05,Guam,Maldives,0,1,World Cup and Asian Cup qual,Guam,False
2019-09-05,Somalia,Zimbabwe,1,0,World Cup qualifier,Djibouti,True
2019-09-05,Chad,Sudan,1,3,World Cup qualifier,Chad,False
2019-09-05,Seychelles,Rwanda,0,3,World Cup qualifier,Seychelles,False
2019-09-05,Guatemala,Anguilla,10,0,CONCACAF Nations League C,Guatemala,False
2019-09-05,Honduras,Puerto Rico,4,0,Friendly,Honduras,False
2019-09-05,Barbados,Saint Martin,4,0,CONCACAF Nations League C,Barbados,False
2019-09-05,Nicaragua,St Vincent & Grenadines,1,1,CONCACAF Nations League B,Nicaragua,False
2019-09-05,Dominica,Suriname,1,2,CONCACAF Nations League B,Dominica,False
2019-09-05,Grenada,Saint Kitts and Nevis,2,1,CONCACAF Nations League B,Grenada,False
2019-09-05,Bermuda,Panama,1,4,CONCACAF Nations League A,Bermuda,False
2019-09-05,US Virgin Islands,Cayman Islands,0,2,CONCACAF Nations League C,US Virgin Islands,False
2019-09-05,Argentina,Chile,0,0,Friendly,United States,True
2019-09-05,Ecuador,Peru,1,0,Friendly,United States,True
2019-09-05,Northern Ireland,Luxembourg,1,0,Friendly,Northern Ireland,False
2019-09-05,Montenegro,Hungary,2,1,Friendly,Montenegro,False
2019-09-05,Ireland,Switzerland,1,1,European Championship qual,Ireland,False
2019-09-05,Faroe Islands,Sweden,0,4,European Championship qual,Faroe Islands,False
2019-09-05,Norway,Malta,2,0,European Championship qual,Norway,False
2019-09-05,Armenia,Italy,1,3,European Championship qual,Armenia,False
2019-09-05,Finland,Greece,1,0,European Championship qual,Finland,False
2019-09-05,Gibraltar,Denmark,0,6,European Championship qual,Gibraltar,False
2019-09-05,Romania,Spain,1,2,European Championship qual,Romania,False
2019-09-05,Israel,North Macedonia,1,1,European Championship qual,Israel,False
2019-09-05,Bosnia and Herzegovina,Liechtenstein,5,0,European Championship qual,Bosnia and Herzegovina,False
2019-09-06,Gambia,Angola,0,1,World Cup qualifier,The Gambia,True
2019-09-06,Comoros,Togo,1,1,World Cup qualifier,Comoros,False
2019-09-06,Tunisia,Mauritania,1,0,Friendly,Tunisia,False
2019-09-06,Morocco,Burkina Faso,1,1,Friendly,Morocco,False
2019-09-06,Benin,Ivory Coast,2,1,Friendly,France,True
2019-09-06,United States,Mexico,0,3,Friendly,United States,False
2019-09-06,Costa Rica,Uruguay,1,2,Friendly,Costa Rica,False
2019-09-06,Guyana,Aruba,1,0,CONCACAF Nations League B,Curaçao,True
2019-09-06,Jamaica,Antigua and Barbuda,6,0,CONCACAF Nations League B,Jamaica,False
2019-09-06,Martinique,Trinidad and Tobago,1,1,CONCACAF Nations League A,Martinique,False
2019-09-06,Bonaire,British Virgin Islands,4,2,CONCACAF Nations League C,Curaçao,True
2019-09-06,Brazil,Colombia,2,2,Friendly,United States,True
2019-09-06,Scotland,Russia,1,2,European Championship qual,Scotland,False
2019-09-06,Wales,Azerbaijan,2,1,European Championship qual,Wales,False
2019-09-06,Austria,Latvia,6,0,European Championship qual,Austria,False
2019-09-06,San Marino,Belgium,0,4,European Championship qual,San Marino,False
2019-09-06,Germany,Netherlands,2,4,European Championship qual,Germany,False
2019-09-06,Estonia,Belarus,1,2,European Championship qual,Estonia,False
2019-09-06,Slovenia,Poland,2,0,European Championship qual,Slovenia,False
2019-09-06,Slovakia,Croatia,0,4,European Championship qual,Slovakia,False
2019-09-06,Cyprus,Kazakhstan,1,1,European Championship qual,Cyprus,False
2019-09-07,Libya,Niger,2,0,Friendly,Morocco,True
2019-09-07,Botswana,Malawi,0,0,World Cup qualifier,Botswana,False
2019-09-07,Canada,Cuba,6,0,CONCACAF Nations League A,Canada,False
2019-09-07,El Salvador,Saint Lucia,3,0,CONCACAF Nations League B,El Salvador,False
2019-09-07,Curaçao,Haiti,1,0,CONCACAF Nations League A,Curaçao,False
2019-09-07,Guadeloupe,Sint Maarten,5,1,CONCACAF Nations League C,Guadeloupe,False
2019-09-07,Montserrat,Dominican Republic,2,1,CONCACAF Nations League B,Montserrat,False
2019-09-07,England,Bulgaria,4,0,European Championship qual,England,False
2019-09-07,France,Albania,4,1,European Championship qual,France,False
2019-09-07,Serbia,Portugal,2,4,European Championship qual,Serbia,False
2019-09-07,Lithuania,Ukraine,0,3,European Championship qual,Lithuania,False
2019-09-07,Turkey,Andorra,1,0,European Championship qual,Turkey,False
2019-09-07,Iceland,Moldova,3,0,European Championship qual,Iceland,False
2019-09-07,Kosovo,Czechia,2,1,European Championship qual,Kosovo,False
2019-09-08,Kenya,Uganda,1,1,Friendly,Kenya,False
